,RMS,P2P,Variance,Mean
RF 40,11.852914333343506,11.86190414428711,23.03356957435608,14.1371750831604
RF 60,17.554562091827393,24.232262134552002,37.743730783462524,21.05928611755371
RF 80,32.073598861694336,32.331459760665894,50.28991389274597,32.082945108413696
RF 100,45.27820801734924,67.08815956115723,76.35924553871155,40.32551884651184
RF 120,41.287230253219604,54.023417472839355,86.2375910282135,48.13365173339844
