,RMS,P2P,Variance,Mean
KNN 1,3.5398075580596924,3.641784906387329,4.9479756355285645,3.5738961696624756
KNN 2,5.527900457382202,5.573632001876831,5.269497394561768,5.676533460617065
KNN 3,5.74223518371582,5.646463632583618,4.57741641998291,5.542470455169678
KNN 4,7.57166862487793,7.582422733306885,3.9360926151275635,7.65441632270813
KNN 5,5.693333625793457,5.7342493534088135,5.54791784286499,5.7403404712677
KNN 6,6.379637956619263,6.325179576873779,6.222830772399902,6.278381824493408
