,RMS,P2P,Variance,Mean
RF 40,13.024600982666016,13.019111156463623,17.699916124343872,17.66052794456482
RF 60,21.973828554153442,19.696226358413696,29.158808946609497,26.768123388290405
RF 80,32.587754249572754,29.45935821533203,31.640187740325928,32.450987577438354
RF 100,28.963224411010742,45.10815978050232,39.91490936279297,36.58472228050232
RF 120,40.06420183181763,39.826786518096924,48.28490114212036,57.55534815788269
