,RMS,P2P,Variance,Mean
SVM rbf,38.35247468948364,38.70009207725525,38.27440094947815,38.43543744087219
SVM linear,47.16994881629944,47.20606327056885,45.780457735061646,47.06148338317871
SVM sigmoid,31.99618172645569,32.007089138031006,16.808308601379395,31.94680380821228
