,RMS,P2P,Variance,Mean
NN tanh,0.8670694864048338,0.9229607250755287,0.7522658610271903,0.8700906344410876
NN relu,0.9274924471299094,0.6570996978851964,0.8429003021148036,0.8051359516616314
NN logistic,0.6555891238670695,0.6555891238670695,0.6555891238670695,0.6555891238670695
