,RMS,P2P,Variance,Mean
KNN 1,1.0,1.0,0.8731117824773413,1.0
KNN 2,1.0,1.0,0.8575025176233635,1.0
KNN 3,1.0,1.0,0.8841893252769386,1.0
KNN 4,1.0,1.0,0.9667673716012085,1.0
KNN 5,1.0,1.0,0.8907351460221551,1.0
KNN 6,1.0,1.0,0.8826787512588117,1.0
