,RMS,P2P,Mean,Variance
RF 40,1.0,1.0,1.0,0.9929506545820745
RF 60,1.0,1.0,1.0,0.9949647532729103
RF 80,1.0,1.0,1.0,0.9934541792547835
RF 100,1.0,1.0,1.0,0.9954682779456193
RF 120,1.0,1.0,1.0,0.9959718026183283
