,RMS,P2P,Variance,Mean
RF 40,25.984697580337524,20.462647914886475,29.671836853027344,25.936657428741455
RF 60,38.954988956451416,49.42568778991699,40.21823453903198,22.414409399032593
RF 80,51.41535758972168,51.612242460250854,59.52215886116028,51.352100133895874
RF 100,57.153348207473755,44.95051693916321,74.24900197982788,77.29908013343811
RF 120,62.37329411506653,78.19068622589111,89.26814246177673,86.73201537132263
