,RMS,P2P,Variance,Mean
RF 40,0.9123867069486404,0.9131419939577039,0.7847432024169184,0.9116314199395771
RF 60,0.9070996978851964,0.9154078549848943,0.7870090634441088,0.9063444108761329
RF 80,0.9108761329305136,0.9086102719033232,0.7862537764350453,0.9123867069486404
RF 100,0.9176737160120846,0.9123867069486404,0.797583081570997,0.9108761329305136
RF 120,0.9191842900302115,0.9123867069486404,0.7900302114803626,0.9108761329305136
