,RMS,P2P,Variance,Mean
RF 40,0.8700906344410876,0.8635448136958711,0.7119838872104733,0.877643504531722
RF 60,0.8731117824773413,0.877643504531722,0.7084592145015106,0.8554884189325277
RF 80,0.8751258811681772,0.877139979859013,0.7155085599194361,0.878147029204431
RF 100,0.8751258811681772,0.8751258811681772,0.7119838872104733,0.8836858006042296
RF 120,0.8716012084592145,0.8821752265861027,0.7200402819738168,0.8821752265861027
