,RMS,P2P,Mean,Variance
RF 40,0.8625377643504532,0.8615307150050352,0.8705941591137966,0.7109768378650554
RF 60,0.8705941591137966,0.8660624370594159,0.8398791540785498,0.7054380664652568
RF 80,0.865055387713998,0.8705941591137966,0.8746223564954683,0.7089627391742196
RF 100,0.8736153071500503,0.8655589123867069,0.878147029204431,0.7079556898288016
RF 120,0.8635448136958711,0.8746223564954683,0.8746223564954683,0.7190332326283988
