,RMS,P2P,Variance,Mean
NN tanh,0.4959718026183283,0.4949647532729104,0.4949647532729104,0.5015105740181269
NN relu,0.4949647532729104,0.5100704934541792,0.4954682779456193,0.5
NN logistic,0.49395770392749244,0.49395770392749244,0.49395770392749244,0.49395770392749244
