,RMS,P2P,Variance,Mean
RF 40,0.9700906344410876,0.9676737160120846,0.945619335347432,0.9673716012084592
RF 60,0.9706948640483384,0.9694864048338369,0.9486404833836858,0.9691842900302114
RF 80,0.9688821752265862,0.9682779456193353,0.945619335347432,0.9706948640483384
RF 100,0.9694864048338369,0.9697885196374623,0.9495468277945619,0.9691842900302114
RF 120,0.9691842900302114,0.9712990936555891,0.9486404833836858,0.9700906344410876
