,RMS,P2P,Variance,Mean
SVM rbf,0.9253776435045318,0.9253776435045318,0.7211480362537764,0.9253776435045318
SVM linear,0.8419939577039275,0.8419939577039275,0.6555891238670695,0.8419939577039275
SVM sigmoid,0.7308157099697885,0.7308157099697885,0.654380664652568,0.7308157099697885
