,RMS,P2P,Variance,Mean
NN tanh,0.8302114803625378,0.724773413897281,0.5114803625377643,0.8489425981873112
NN relu,0.7250755287009063,0.7214501510574018,0.5969788519637462,0.8283987915407856
NN logistic,0.3731117824773414,0.3731117824773414,0.3731117824773414,0.3731117824773414
