,RMS,P2P,Variance,Mean
SVM rbf,0.6299093655589124,0.6299093655589124,0.5371601208459215,0.6299093655589124
SVM linear,0.5474320241691842,0.5474320241691842,0.42900302114803623,0.5474320241691842
SVM sigmoid,0.4187311178247734,0.4187311178247734,0.37069486404833835,0.4187311178247734
