,RMS,P2P,Variance,Mean
RF 40,5.73805832862854,3.5832109451293945,7.316552400588989,7.655518531799316
RF 60,5.33990740776062,6.480452060699463,6.013282299041748,8.602343320846558
RF 80,7.032036304473877,7.0462024211883545,7.9453184604644775,7.014567136764526
RF 100,15.747596263885498,8.74533748626709,9.884865760803223,15.718384027481079
RF 120,22.24017095565796,10.458404779434204,11.843510866165161,16.913735151290894
