,RMS,P2P,Variance,Mean
KNN 1,8.82002067565918,8.961930751800537,9.629907846450806,8.878448247909546
KNN 2,9.64883279800415,9.52511715888977,8.814858675003052,9.454069137573242
KNN 3,6.383160829544067,6.317140817642212,9.189496517181396,6.2905519008636475
KNN 4,9.630470514297485,9.641062021255493,11.928504705429077,9.734447717666626
KNN 5,8.67529582977295,8.55117678642273,10.734018325805664,8.599597454071045
KNN 6,7.611283302307129,7.587234973907471,12.176753759384155,7.580361366271973
