,RMS,P2P,Variance,Mean
SVM rbf,1.0,1.0,1.0,1.0
SVM linear,1.0,1.0,1.0,1.0
SVM sigmoid,0.9924471299093656,0.9924471299093656,0.7719033232628398,0.9924471299093656
