,RMS,P2P,Variance,Mean
NN tanh,1.0,1.0,1.0,1.0
NN relu,1.0,1.0,1.0,1.0
NN logistic,0.6737160120845922,0.6435045317220544,0.36706948640483383,0.3564954682779456
